SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
2355,Nida Chatta,Sahibzada Masud Chatta,1,Ho. No. 590 S No. 68 Purani Taal Sargodha,25-May-80,16-Aug-99,A,C,A level
2356,Yaseen Ali,Ali Islam,0,H No. 904 S#  64 City Road Pindi Bhatian,27-Jun-80,19-Aug-99,A,C,HSSC
2357,Munir Qudoos Khan,Abdul Mannan Khan,0,Ho. no. 451 St. No. 27 Kusar coloney Kharian,27-Feb-80,22-Aug-99,A,C,A level
2358,Khurshid Kazmi,Immad Kazmi,1,h no. 765 st. #  22 Bhatta Bahawalpur,29-Oct-80,25-Aug-99,A,C,HSSC
2359,Sahibzada Imtiaz Khattak,AAmir Siraj Khattak,0,House #  80 s no. 18 Bunkhar gali D.I. Khan,29-Nov-79,29-Aug-99,A,C,FSc
2360,Khalid Minhas,Momd. Mekail Minhas,0,H# 626 street no.13  Eid gha Gujrawala,3-Jul-79,3-Aug-99,A,C,A-Level
2361,Batool Niazi,Sheikh Abdur Raziq Niazi,1,house # 941 St. # 76  Sihaal Wazirabad,3-Apr-79,6-Aug-99,A,C,FSc
2362,Najeeb Ghulam Yasin,Ghulam Yasin Khurshid,0,h# 256 St. # 72  Noorpur Sargodha,5-Apr-79,9-Aug-99,A,C,A-Level
2363,Madiha Awan,Ghulam Yasin Awan,1,Ho. # 802 s# 67  College road Kabirwala,5-Dec-81,13-Aug-99,A,C,Fsc
2364,Khurshid Haq,Rabbi Jabir Haq,0,house no.117 street # 62  Malik abad Shekhopura,7-Sep-81,16-Aug-99,A,C,F.Sc.
2365,Nazeer Daud Awan,Aqeel Hameed Awan,0,ho. # 431 S No.26  Nai abadi Melsi,7-May-81,19-Aug-99,A,C,Fsc
2366,Umaima Chatta,Mouhammed Sabir Chatta,1,House No. 978 S#  21 Pind dadu D.I. Khan,10-Jun-81,22-Aug-99,A,C,F.Sc.
2367,Murtaza Sohail,Sohail Jameel,0,H No. 292 St. No. 16 Koral Gujrat,12-Feb-80,26-Aug-99,A,C,HSSC
2368,Asfar Shan Namani,Sarwar Namani,0,Ho. no. 607 st. #  12 Daniyaal town Faisalabad,12-Oct-80,29-Aug-99,A,C,A level
2369,Madiha Kazmi,Mujtaba Kazmi,1,h no. 922 s no. 75 Haider road Sahiwal,14-Nov-80,3-Aug-99,A,C,HSSC
2370,Momd. Shakir Qureshi,Qutab-ud-Din Javed Qureshi,0,House #  468 street no. 70 Byaar Jehlum,14-Jul-79,7-Aug-99,A,C,FSc
2371,Alam Kashif Kazmi,Momd. Shabir Kazmi,0,H#  783 St. #  65 Doley shah Abdul Hakim,16-Apr-79,10-Aug-99,A,C,A-Level
2372,Naima Abdul Qadir,Abdul Qadir Shaheen,1,house # 97 St. # 29  Railway line D.G. Khan,17-Apr-79,13-Aug-99,A,C,FSc
2373,Taimor Karam,Karam Obaid,0,h# 644 s# 24  Farooqia Dera Ismail Khan,19-Dec-79,16-Aug-99,A,C,A-Level
2374,Jaleela Akram Niazi,Akram Niazi,1,Ho. # 958 street # 19  Kotlia LalaMusa,19-Sep-81,20-Aug-99,A,C,Fsc
2375,Zil-e-Ali Farrukh Haqq,Anjum Moeen Haqq,0,house no.273 street # 15  Saidpur road Sialkot,21-Sep-81,23-Aug-99,A,C,F.Sc.
2376,Mirza Mehmood Awan,Masood Shakeel Awan,0,ho. # 820 S# 78  Chittian hattian Bhawalpur,21-Jun-81,26-Aug-99,A,C,Fsc
2377,Khushbakht Chodhary Sultan Haqq,Chodhary Sultan Haqq,1,House No.134 St. No.73  Odean chowk Jehlum,23-Feb-81,29-Aug-99,A,C,F.Sc.
2378,Kamran Murtaza,Murtaza Abdul Mannan,0,H No. 449 St. No. 69 Farman block Bahawalpur,26-Feb-80,4-Aug-99,A,C,HSSC
2379,Shabi Namani,Ali Namani,0,Ho. no. 995 s no. 64 Mitran walia Dera ghazi khan,26-Nov-80,7-Aug-99,A,C,A level
2380,Uzma Sherazi,AAmir Sherazi,1,h no. 310 street no. 27 Chand mari Multan,28-Jul-80,10-Aug-99,A,C,HSSC
2381,Khalid Qureshi,Muneer Momin Qureshi,0,Ho. No. 624 St. no. 23 Basti LalaMusa,28-Aug-80,13-Aug-99,A,C,A level
2382,Azam Rizwan Khanzada,Shk. Abdur Rahim Khanzada,0,H#  171 St. #  18 Kamalia Sargodha,1-Apr-79,17-Aug-99,A,C,A-Level
2383,Babra Zulqur nain,Zulqur nain Shahzor,1,house #  486 s#  13 Purani Taal Pindi Bhatian,1-Dec-79,20-Aug-99,A,C,FSc
2384,Talha Saeed,Saeed Ghulam Yasin,0,h# 800 Street No.77  City Road Kharian,4-Jan-79,23-Aug-99,A,C,A-Level
2385,Shehnaz Hussaini,Rabbi Hussaini,1,Ho. # 347 street # 72  Kumria Melsi,4-Sep-81,27-Aug-99,A,C,Fsc
2386,Siraj Khurram Ismaili,Sikandar Arsalan Ismaili,0,house no.661 S# 67  Illyas abad D.I. Khan,6-Jun-81,1-Aug-99,A,C,F.Sc.
2387,Faisal Paracha,Agha Sabir Paracha,0,ho. # 976 S# 31  Bunkhar gali Gujrawala,6-Jun-81,4-Aug-99,A,C,Fsc
2388,Zara Haque,Rana Rehmat Haque,1,House No.291 Street # 26  Eid gha Wazirabad,8-Mar-81,7-Aug-99,A,C,F.Sc.
2389,Kalim Ghulam Mustafa,Ghulam Mustafa Zarar,0,H No.837 s no.21  Muzafar shah Sahiwal,10-Nov-80,11-Aug-99,A,C,HSSC
2390,Momd. Haseeb Zaidi,Muazzam Zaidi,0,Ho. no. 152 s no. 16 Lakhan Kabirwala,11-Nov-80,14-Aug-99,A,C,A level
2391,Qudsia Sherazi,Qutab-ud-Din Abdur Rahman Sherazi,1,h no. 466 St. no. 80 College road Shekhopura,13-Aug-80,17-Aug-99,A,C,HSSC
2392,Ismail Waqar Zaidi,Abdul Suleh Mujtaba Zaidi,0,Ho. No. 13 St. #  75 Malik abad Melsi,13-Apr-80,20-Aug-99,A,C,A level
2393,Mustafa Kharasani,Raja Shaheen Kharasani,0,H#  327 S No. 70 Purana shehar Dera Ismail Khan,15-May-79,24-Aug-99,A,C,A-Level
2394,Yasmin Fakhar,Fakhar Soneel,1,house #  642 Street No. 66 Karki Gujrat,15-Jan-79,27-Aug-99,A,C,FSc
2395,Shahid Zubair,Zubair Ikram,0,h# 189 street # 29  Koral Faisalabad,18-Sep-79,1-Aug-99,A,C,A-Level
2396,Raja Waqar Hussaini,Anjum Hussaini,0,House # 503 st. # 24  Daniyaal town Sahiwal,18-Oct-79,4-Aug-99,A,C,FSc
2397,Chodhary Malik Laghari,Shehzad Malik Laghari,0,house no.818 S# 20  Saat meel Jehlum,20-Jun-81,8-Aug-99,A,C,F.Sc.
2398,Momin Hussaini,Mohammad Sultan Hussaini,0,ho. # 364 Street # 15  Byaar Abdul Hakim,20-Mar-81,11-Aug-99,A,C,Fsc
2399,Fatima Abbasi,Jamal Saleem Abbasi,1,House No.679 Street # 78  Doley shah D.G. Khan,22-Mar-81,14-Aug-99,A,C,F.Sc.
